#P: 16
#M: 4
#alpha: 0.01
#gamma: 1.0
#n_episodes: 2000000
#K: 1
#Baseline: None
#m: 524288
#Nodes: ['M0', 'M1', 'M2', 'M3']
#Processors/Node: [0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3]
#Reward_type: self
#StateRep: Simple
#StartTime: 1605014771.657723
# 
# e  	  J  	  t  	  T  	 n_intra 	 n_inter 	 n_errors 
#--- 	 --- 	 --- 	 --- 	 ------- 	 ------- 	 -------- 
2409 	 -0.18044304847717285 	 1605014783.2729652 	 1 	 12 	 3 	 0
2410 	 -0.18065768480300903 	 1605014783.277744 	 1 	 12 	 3 	 0
2411 	 -0.18088088929653168 	 1605014783.282316 	 1 	 12 	 3 	 0
2412 	 -0.18111272156238556 	 1605014783.287015 	 1 	 12 	 3 	 0
2413 	 -0.18135741353034973 	 1605014783.291492 	 1 	 12 	 3 	 0
2414 	 -0.18160924315452576 	 1605014783.296604 	 1 	 12 	 3 	 0
2415 	 -0.18186825513839722 	 1605014783.3012218 	 1 	 12 	 3 	 0
2416 	 -0.18213585019111633 	 1605014783.305718 	 1 	 12 	 3 	 0
2417 	 -0.1824091672897339 	 1605014783.310387 	 1 	 12 	 3 	 0
2418 	 -0.18268389999866486 	 1605014783.3149598 	 1 	 12 	 3 	 0
2419 	 -0.1829686462879181 	 1605014783.319521 	 1 	 12 	 3 	 0
2420 	 -0.18325769901275635 	 1605014783.324085 	 1 	 12 	 3 	 0
2421 	 -0.18355104327201843 	 1605014783.3289878 	 1 	 12 	 3 	 0
2422 	 -0.18385009467601776 	 1605014783.3337789 	 1 	 12 	 3 	 0
2423 	 -36.797767639160156 	 1605014783.3382668 	 1 	 11 	 4 	 2
2424 	 -0.18293429911136627 	 1605014783.343047 	 1 	 12 	 3 	 0
2425 	 -0.18189112842082977 	 1605014783.347795 	 1 	 12 	 3 	 0
2426 	 -0.1809953898191452 	 1605014783.352315 	 1 	 12 	 3 	 0
2427 	 -0.1802283525466919 	 1605014783.356951 	 1 	 12 	 3 	 0
2428 	 -0.17958301305770874 	 1605014783.36152 	 1 	 12 	 3 	 0
2429 	 -0.17903783917427063 	 1605014783.366503 	 1 	 12 	 3 	 0
2430 	 -0.1785813868045807 	 1605014783.371006 	 1 	 12 	 3 	 0
2431 	 -34.0168342590332 	 1605014783.37566 	 1 	 11 	 4 	 2
2432 	 -37.66731262207031 	 1605014783.38037 	 1 	 11 	 4 	 2
2433 	 -0.17457476258277893 	 1605014783.3847911 	 1 	 12 	 3 	 0
2434 	 -0.17246553301811218 	 1605014783.389498 	 1 	 12 	 3 	 0
2435 	 -0.17062680423259735 	 1605014783.3939998 	 1 	 12 	 3 	 0
2436 	 -0.1690313071012497 	 1605014783.3996449 	 1 	 12 	 3 	 0
2437 	 -0.16764040291309357 	 1605014783.404682 	 1 	 12 	 3 	 0
2438 	 -0.1664341390132904 	 1605014783.409489 	 1 	 12 	 3 	 0
2439 	 -0.16538667678833008 	 1605014783.414583 	 1 	 12 	 3 	 0
2440 	 -0.16447658836841583 	 1605014783.419584 	 1 	 12 	 3 	 0
2441 	 -0.1636938750743866 	 1605014783.424393 	 1 	 12 	 3 	 0
2442 	 -0.16301560401916504 	 1605014783.429572 	 1 	 12 	 3 	 0
2443 	 -0.16243892908096313 	 1605014783.435224 	 1 	 12 	 3 	 0
2444 	 -0.1619495451450348 	 1605014783.439853 	 1 	 12 	 3 	 0
2445 	 -0.1615317165851593 	 1605014783.444543 	 1 	 12 	 3 	 0
2446 	 -0.16117829084396362 	 1605014783.449856 	 1 	 12 	 3 	 0
2447 	 -0.16089783608913422 	 1605014783.454527 	 1 	 12 	 3 	 0
2448 	 -0.1606617122888565 	 1605014783.459232 	 1 	 12 	 3 	 0
2449 	 -0.16048000752925873 	 1605014783.4644082 	 1 	 12 	 3 	 0
2450 	 -0.16034120321273804 	 1605014783.4695191 	 1 	 12 	 3 	 0
2451 	 -0.16023674607276917 	 1605014783.4742799 	 1 	 12 	 3 	 0
2452 	 -0.16016948223114014 	 1605014783.479369 	 1 	 12 	 3 	 0
2453 	 -0.16012942790985107 	 1605014783.483807 	 1 	 12 	 3 	 0
2454 	 -0.16012656688690186 	 1605014783.488587 	 1 	 12 	 3 	 0
2455 	 -0.16013942658901215 	 1605014783.49304 	 1 	 12 	 3 	 0
2456 	 -0.160180926322937 	 1605014783.497858 	 1 	 12 	 3 	 0
2457 	 -0.1602410227060318 	 1605014783.5025978 	 1 	 12 	 3 	 0
2458 	 -0.16031688451766968 	 1605014783.507135 	 1 	 12 	 3 	 0
2459 	 -0.1604113131761551 	 1605014783.512022 	 1 	 12 	 3 	 0
2460 	 -0.16052578389644623 	 1605014783.516733 	 1 	 12 	 3 	 0
2461 	 -0.16064885258674622 	 1605014783.52139 	 1 	 12 	 3 	 0
2462 	 -0.16078193485736847 	 1605014783.5259788 	 1 	 12 	 3 	 0
2463 	 -0.16093073785305023 	 1605014783.530794 	 1 	 12 	 3 	 0
2464 	 -0.16108813881874084 	 1605014783.535543 	 1 	 12 	 3 	 0
2465 	 -0.1612541228532791 	 1605014783.54021 	 1 	 12 	 3 	 0
2466 	 -0.16142870485782623 	 1605014783.5449028 	 1 	 12 	 3 	 0
2467 	 -0.1616090089082718 	 1605014783.549587 	 1 	 12 	 3 	 0
2468 	 -0.16179931163787842 	 1605014783.554183 	 1 	 12 	 3 	 0
2469 	 -0.16199824213981628 	 1605014783.55878 	 1 	 12 	 3 	 0
2470 	 -0.16219569742679596 	 1605014783.563534 	 1 	 12 	 3 	 0
2471 	 -0.1624031960964203 	 1605014783.567987 	 1 	 12 	 3 	 0
2472 	 -0.16261495649814606 	 1605014783.5724669 	 1 	 12 	 3 	 0
2473 	 -0.16283388435840607 	 1605014783.576967 	 1 	 12 	 3 	 0
2474 	 -0.16305282711982727 	 1605014783.581698 	 1 	 12 	 3 	 0
2475 	 -0.16327890753746033 	 1605014783.586397 	 1 	 12 	 3 	 0
2476 	 -0.16350500285625458 	 1605014783.591069 	 1 	 12 	 3 	 0
2477 	 -0.16373682022094727 	 1605014783.59588 	 1 	 12 	 3 	 0
2478 	 -0.16397005319595337 	 1605014783.601583 	 1 	 12 	 3 	 0
2479 	 -0.1642061471939087 	 1605014783.606273 	 1 	 12 	 3 	 0
2480 	 -0.164443701505661 	 1605014783.611041 	 1 	 12 	 3 	 0
2481 	 -0.1646898090839386 	 1605014783.61668 	 1 	 12 	 3 	 0
2482 	 -0.16493450105190277 	 1605014783.621374 	 1 	 12 	 3 	 0
2483 	 -0.16517920792102814 	 1605014783.6260202 	 1 	 12 	 3 	 0
2484 	 -0.16542817652225494 	 1605014783.631234 	 1 	 12 	 3 	 0
2485 	 -0.16568289697170258 	 1605014783.635874 	 1 	 12 	 3 	 0
2486 	 -0.16593046486377716 	 1605014783.640262 	 1 	 12 	 3 	 0
2487 	 -0.1661851555109024 	 1605014783.644892 	 1 	 12 	 3 	 0
2488 	 -0.16644272208213806 	 1605014783.6501608 	 1 	 12 	 3 	 0
2489 	 -0.16670314967632294 	 1605014783.654621 	 1 	 12 	 3 	 0
2490 	 -0.16696499288082123 	 1605014783.65913 	 1 	 12 	 3 	 0
2491 	 -0.1672240048646927 	 1605014783.664635 	 1 	 12 	 3 	 0
2492 	 -0.167490154504776 	 1605014783.6694632 	 1 	 12 	 3 	 0
2493 	 -0.16775059700012207 	 1605014783.673903 	 1 	 12 	 3 	 0
2494 	 -0.16801388561725616 	 1605014783.678545 	 1 	 12 	 3 	 0
2495 	 -0.16828148066997528 	 1605014783.683615 	 1 	 12 	 3 	 0
2496 	 -0.16855336725711823 	 1605014783.688107 	 1 	 12 	 3 	 0
2497 	 -44.19211196899414 	 1605014783.692784 	 1 	 10 	 5 	 2
2498 	 -0.1677262783050537 	 1605014783.697966 	 1 	 12 	 3 	 0
2499 	 -0.16678328812122345 	 1605014783.7029161 	 1 	 12 	 3 	 0
2500 	 -0.1659805327653885 	 1605014783.707403 	 1 	 12 	 3 	 0
2501 	 -0.16529367864131927 	 1605014783.712245 	 1 	 12 	 3 	 0
2502 	 -0.16471272706985474 	 1605014783.7171881 	 1 	 12 	 3 	 0
2503 	 -0.164224773645401 	 1605014783.721728 	 1 	 12 	 3 	 0
2504 	 -0.16381409764289856 	 1605014783.726377 	 1 	 12 	 3 	 0
2505 	 -0.1634792536497116 	 1605014783.7313468 	 1 	 12 	 3 	 0
2506 	 -0.1632002294063568 	 1605014783.735975 	 1 	 12 	 3 	 0
2507 	 -0.16298271715641022 	 1605014783.740559 	 1 	 12 	 3 	 0
2508 	 -0.16281384229660034 	 1605014783.745545 	 1 	 12 	 3 	 0
2509 	 -0.1626850664615631 	 1605014783.7506938 	 1 	 12 	 3 	 0
2510 	 -0.16260063648223877 	 1605014783.755293 	 1 	 12 	 3 	 0
2511 	 -0.16254626214504242 	 1605014783.760006 	 1 	 12 	 3 	 0
2512 	 -0.16252624988555908 	 1605014783.765336 	 1 	 12 	 3 	 0
2513 	 -0.16253340244293213 	 1605014783.770027 	 1 	 12 	 3 	 0
2514 	 -0.16256774961948395 	 1605014783.774698 	 1 	 12 	 3 	 0
2515 	 -0.1626206785440445 	 1605014783.7794108 	 1 	 12 	 3 	 0
2516 	 -0.16269364953041077 	 1605014783.784079 	 1 	 12 	 3 	 0
2517 	 -0.16278953850269318 	 1605014783.788718 	 1 	 12 	 3 	 0
2518 	 -0.16289828717708588 	 1605014783.793185 	 1 	 12 	 3 	 0
2519 	 -0.16301704943180084 	 1605014783.7981849 	 1 	 12 	 3 	 0
2520 	 -0.16315728425979614 	 1605014783.8028219 	 1 	 12 	 3 	 0
2521 	 -0.16330751776695251 	 1605014783.807501 	 1 	 12 	 3 	 0
2522 	 -0.16346779465675354 	 1605014783.812056 	 1 	 12 	 3 	 0
2523 	 -0.16363663971424103 	 1605014783.8167622 	 1 	 12 	 3 	 0
2524 	 -0.1638183742761612 	 1605014783.821321 	 1 	 12 	 3 	 0
2525 	 -0.1640058010816574 	 1605014783.82632 	 1 	 12 	 3 	 0
2526 	 -0.16420042514801025 	 1605014783.83119 	 1 	 12 	 3 	 0
2527 	 -0.16440364718437195 	 1605014783.83576 	 1 	 12 	 3 	 0
2528 	 -0.16460968554019928 	 1605014783.840301 	 1 	 12 	 3 	 0
2529 	 -0.16482432186603546 	 1605014783.8450692 	 1 	 12 	 3 	 0
2530 	 -0.16504183411598206 	 1605014783.849823 	 1 	 12 	 3 	 0
2531 	 -0.1652664989233017 	 1605014783.8544672 	 1 	 12 	 3 	 0
2532 	 -0.16549402475357056 	 1605014783.859147 	 1 	 12 	 3 	 0
2533 	 -0.16572725772857666 	 1605014783.8641658 	 1 	 12 	 3 	 0
2534 	 -0.16595906019210815 	 1605014783.868758 	 1 	 12 	 3 	 0
2535 	 -0.1661980301141739 	 1605014783.8735402 	 1 	 12 	 3 	 0
2536 	 -0.16644273698329926 	 1605014783.87813 	 1 	 12 	 3 	 0
2537 	 -48.48786163330078 	 1605014783.882845 	 1 	 10 	 5 	 2
2538 	 -0.16537095606327057 	 1605014783.8874419 	 1 	 12 	 3 	 0
2539 	 -0.16424909234046936 	 1605014783.892003 	 1 	 12 	 3 	 0
2540 	 -0.16329607367515564 	 1605014783.897303 	 1 	 12 	 3 	 0
2541 	 -0.1624947488307953 	 1605014783.9020102 	 1 	 12 	 3 	 0
2542 	 -0.16181789338588715 	 1605014783.906626 	 1 	 12 	 3 	 0
2543 	 -0.16124695539474487 	 1605014783.9111922 	 1 	 12 	 3 	 0
2544 	 -0.16077616810798645 	 1605014783.915919 	 1 	 12 	 3 	 0
2545 	 -0.16038841009140015 	 1605014783.920531 	 1 	 12 	 3 	 0
2546 	 -0.1600721776485443 	 1605014783.925165 	 1 	 12 	 3 	 0
2547 	 -0.15981605648994446 	 1605014783.930235 	 1 	 12 	 3 	 0
2548 	 -0.1596200168132782 	 1605014783.93472 	 1 	 12 	 3 	 0
2549 	 -0.15946975350379944 	 1605014783.939509 	 1 	 12 	 3 	 0
2550 	 -0.1593552976846695 	 1605014783.9440372 	 1 	 12 	 3 	 0
2551 	 -0.15928801894187927 	 1605014783.948811 	 1 	 12 	 3 	 0
2552 	 -0.15924938023090363 	 1605014783.953511 	 1 	 12 	 3 	 0
2553 	 -0.15923938155174255 	 1605014783.958067 	 1 	 12 	 3 	 0
2554 	 -0.15925653278827667 	 1605014783.963082 	 1 	 12 	 3 	 0
2555 	 -0.15930090844631195 	 1605014783.967655 	 1 	 12 	 3 	 0
2556 	 -0.15935957431793213 	 1605014783.9723258 	 1 	 12 	 3 	 0
2557 	 -0.15944257378578186 	 1605014783.976942 	 1 	 12 	 3 	 0
2558 	 -0.15953700244426727 	 1605014783.981504 	 1 	 12 	 3 	 0
2559 	 -0.1596500426530838 	 1605014783.98618 	 1 	 12 	 3 	 0
2560 	 -0.1597745269536972 	 1605014783.990643 	 1 	 12 	 3 	 0
2561 	 -0.1599118858575821 	 1605014783.9953291 	 1 	 12 	 3 	 0
2562 	 -0.16005785763263702 	 1605014784.000156 	 1 	 12 	 3 	 0
2563 	 -0.16021813452243805 	 1605014784.004704 	 1 	 12 	 3 	 0
2564 	 -0.16038411855697632 	 1605014784.0092978 	 1 	 12 	 3 	 0
2565 	 -0.16055868566036224 	 1605014784.013967 	 1 	 12 	 3 	 0
2566 	 -31.948598861694336 	 1605014784.018611 	 1 	 11 	 4 	 2
2567 	 -0.1596056967973709 	 1605014784.023259 	 1 	 12 	 3 	 0
2568 	 -0.15865126252174377 	 1605014784.0278971 	 1 	 12 	 3 	 0
2569 	 -70.82331848144531 	 1605014784.032589 	 1 	 10 	 5 	 2
2570 	 -0.1566479206085205 	 1605014784.0372732 	 1 	 12 	 3 	 0
2571 	 -0.15563340485095978 	 1605014784.041908 	 1 	 12 	 3 	 0
2572 	 -0.15478770434856415 	 1605014784.046504 	 1 	 12 	 3 	 0
2573 	 -34.64909744262695 	 1605014784.051046 	 1 	 11 	 4 	 2
2574 	 -0.1526484489440918 	 1605014784.055547 	 1 	 12 	 3 	 0
2575 	 -0.15140926837921143 	 1605014784.060027 	 1 	 12 	 3 	 0
2576 	 -0.15033607184886932 	 1605014784.0646908 	 1 	 12 	 3 	 0
2577 	 -0.14940021932125092 	 1605014784.069178 	 1 	 12 	 3 	 0
2578 	 -0.14859604835510254 	 1605014784.073805 	 1 	 12 	 3 	 0
2579 	 -34.99827575683594 	 1605014784.078343 	 1 	 11 	 4 	 2
2580 	 -34.645511627197266 	 1605014784.082825 	 1 	 11 	 4 	 2
2581 	 -0.1444377303123474 	 1605014784.087611 	 1 	 12 	 3 	 0
2582 	 -0.14263616502285004 	 1605014784.092148 	 1 	 12 	 3 	 0
2583 	 -0.14106498658657074 	 1605014784.097125 	 1 	 12 	 3 	 0
2584 	 -0.13969846069812775 	 1605014784.101662 	 1 	 12 	 3 	 0
2585 	 -0.13850504159927368 	 1605014784.106136 	 1 	 12 	 3 	 0
2586 	 -0.1374647468328476 	 1605014784.110752 	 1 	 12 	 3 	 0
2587 	 -0.1365603804588318 	 1605014784.11536 	 1 	 12 	 3 	 0
2588 	 -0.1357705146074295 	 1605014784.120044 	 1 	 12 	 3 	 0
2589 	 -0.13508793711662292 	 1605014784.1244822 	 1 	 12 	 3 	 0
2590 	 -0.1344926804304123 	 1605014784.129278 	 1 	 12 	 3 	 0
2591 	 -0.1339789777994156 	 1605014784.1340249 	 1 	 12 	 3 	 0
2592 	 -0.13353967666625977 	 1605014784.138603 	 1 	 12 	 3 	 0
2593 	 -0.13316333293914795 	 1605014784.1433148 	 1 	 12 	 3 	 0
2594 	 -0.1328428089618683 	 1605014784.14813 	 1 	 12 	 3 	 0
2595 	 -0.13257235288619995 	 1605014784.152844 	 1 	 12 	 3 	 0
2596 	 -0.13235056400299072 	 1605014784.157472 	 1 	 12 	 3 	 0
2597 	 -0.13216739892959595 	 1605014784.162099 	 1 	 12 	 3 	 0
2598 	 -0.13201715052127838 	 1605014784.167121 	 1 	 12 	 3 	 0
2599 	 -0.1318969428539276 	 1605014784.171766 	 1 	 12 	 3 	 0
2600 	 -0.13181108236312866 	 1605014784.176426 	 1 	 12 	 3 	 0
2601 	 -0.13174812495708466 	 1605014784.181063 	 1 	 12 	 3 	 0
2602 	 -0.1317080706357956 	 1605014784.185848 	 1 	 12 	 3 	 0
2603 	 -0.1316908895969391 	 1605014784.19051 	 1 	 12 	 3 	 0
2604 	 -0.1316937506198883 	 1605014784.195235 	 1 	 12 	 3 	 0
2605 	 -0.13171522319316864 	 1605014784.200091 	 1 	 12 	 3 	 0
2606 	 -0.13174384832382202 	 1605014784.204751 	 1 	 12 	 3 	 0
2607 	 -0.13178962469100952 	 1605014784.20961 	 1 	 12 	 3 	 0
2608 	 -0.1318497359752655 	 1605014784.214179 	 1 	 12 	 3 	 0
2609 	 -0.13191553950309753 	 1605014784.218677 	 1 	 12 	 3 	 0
2610 	 -0.13199569284915924 	 1605014784.223347 	 1 	 12 	 3 	 0
2611 	 -0.13208439946174622 	 1605014784.227937 	 1 	 12 	 3 	 0
2612 	 -0.13218313455581665 	 1605014784.2334561 	 1 	 12 	 3 	 0
2613 	 -0.1322861611843109 	 1605014784.23838 	 1 	 12 	 3 	 0
2614 	 -0.13239778578281403 	 1605014784.2446332 	 1 	 12 	 3 	 0
2615 	 -0.13251368701457977 	 1605014784.250258 	 1 	 12 	 3 	 0
2616 	 -0.13263674080371857 	 1605014784.2551968 	 1 	 12 	 3 	 0
2617 	 -0.13276124000549316 	 1605014784.2601311 	 1 	 12 	 3 	 0
2618 	 -0.13289287686347961 	 1605014784.265753 	 1 	 12 	 3 	 0
2619 	 -0.1330316811800003 	 1605014784.270816 	 1 	 12 	 3 	 0
2620 	 -0.1331705003976822 	 1605014784.275967 	 1 	 12 	 3 	 0
2621 	 -0.1333135962486267 	 1605014784.280638 	 1 	 12 	 3 	 0
2622 	 -0.13346239924430847 	 1605014784.2851799 	 1 	 12 	 3 	 0
2623 	 -0.13361266255378723 	 1605014784.290782 	 1 	 12 	 3 	 0
2624 	 -0.1337643414735794 	 1605014784.295679 	 1 	 12 	 3 	 0
2625 	 -0.1339174509048462 	 1605014784.301866 	 1 	 12 	 3 	 0
2626 	 -0.1340748518705368 	 1605014784.306499 	 1 	 12 	 3 	 0
2627 	 -0.13423511385917664 	 1605014784.311321 	 1 	 12 	 3 	 0
2628 	 -0.13439823687076569 	 1605014784.3163679 	 1 	 12 	 3 	 0
2629 	 -0.13455992937088013 	 1605014784.321805 	 1 	 12 	 3 	 0
2630 	 -0.13472449779510498 	 1605014784.326519 	 1 	 12 	 3 	 0
2631 	 -0.13489478826522827 	 1605014784.331795 	 1 	 12 	 3 	 0
2632 	 -0.13505932688713074 	 1605014784.336674 	 1 	 12 	 3 	 0
2633 	 -0.13523106276988983 	 1605014784.341611 	 1 	 12 	 3 	 0
2634 	 -0.13540562987327576 	 1605014784.346604 	 1 	 12 	 3 	 0
2635 	 -0.13557446002960205 	 1605014784.35116 	 1 	 12 	 3 	 0
2636 	 -0.13575047254562378 	 1605014784.3557508 	 1 	 12 	 3 	 0
2637 	 -0.1359236240386963 	 1605014784.360501 	 1 	 12 	 3 	 0
2638 	 -45.78527069091797 	 1605014784.3653991 	 1 	 10 	 5 	 2
2639 	 -0.1351637989282608 	 1605014784.370174 	 1 	 12 	 3 	 0
2640 	 -0.13436101377010345 	 1605014784.37535 	 1 	 12 	 3 	 0
2641 	 -0.133668452501297 	 1605014784.3805618 	 1 	 12 	 3 	 0
2642 	 -0.13307175040245056 	 1605014784.3853528 	 1 	 12 	 3 	 0
2643 	 -0.13256090879440308 	 1605014784.390458 	 1 	 12 	 3 	 0
2644 	 -0.13212303817272186 	 1605014784.394947 	 1 	 12 	 3 	 0
2645 	 -0.1317567229270935 	 1605014784.399721 	 1 	 12 	 3 	 0
2646 	 -0.13144047558307648 	 1605014784.404286 	 1 	 12 	 3 	 0
2647 	 -0.13118290901184082 	 1605014784.408912 	 1 	 12 	 3 	 0
2648 	 -0.1309639811515808 	 1605014784.413528 	 1 	 12 	 3 	 0
2649 	 -0.1307893991470337 	 1605014784.418056 	 1 	 12 	 3 	 0
2650 	 -0.13064630329608917 	 1605014784.422708 	 1 	 12 	 3 	 0
2651 	 -0.13053755462169647 	 1605014784.427349 	 1 	 12 	 3 	 0
2652 	 -0.13046027719974518 	 1605014784.432092 	 1 	 12 	 3 	 0
2653 	 -0.1304030567407608 	 1605014784.436816 	 1 	 12 	 3 	 0
2654 	 -0.1303730010986328 	 1605014784.441479 	 1 	 12 	 3 	 0
2655 	 -0.1303558349609375 	 1605014784.4462411 	 1 	 12 	 3 	 0
2656 	 -0.13036154210567474 	 1605014784.4508219 	 1 	 12 	 3 	 0
2657 	 -0.13038015365600586 	 1605014784.455414 	 1 	 12 	 3 	 0
2658 	 -0.13042022287845612 	 1605014784.459931 	 1 	 12 	 3 	 0
2659 	 -0.13046744465827942 	 1605014784.464617 	 1 	 12 	 3 	 0
2660 	 -0.13053326308727264 	 1605014784.469214 	 1 	 12 	 3 	 0
2661 	 -0.13060051202774048 	 1605014784.4737349 	 1 	 12 	 3 	 0
2662 	 -0.1306820809841156 	 1605014784.478194 	 1 	 12 	 3 	 0
2663 	 -0.130773663520813 	 1605014784.482788 	 1 	 12 	 3 	 0
2664 	 -0.1308695375919342 	 1605014784.48749 	 1 	 12 	 3 	 0
2665 	 -0.13097400963306427 	 1605014784.492346 	 1 	 12 	 3 	 0
2666 	 -0.13108418881893158 	 1605014784.497052 	 1 	 12 	 3 	 0
2667 	 -0.13120152056217194 	 1605014784.5014908 	 1 	 12 	 3 	 0
2668 	 -0.1313202977180481 	 1605014784.50592 	 1 	 12 	 3 	 0
2669 	 -0.13145336508750916 	 1605014784.510326 	 1 	 12 	 3 	 0
2670 	 -0.13158071041107178 	 1605014784.514841 	 1 	 12 	 3 	 0
2671 	 -44.67236328125 	 1605014784.519416 	 1 	 11 	 4 	 2
2672 	 -0.13132600486278534 	 1605014784.5240839 	 1 	 12 	 3 	 0
2673 	 -0.13099117577075958 	 1605014784.528841 	 1 	 12 	 3 	 0
2674 	 -0.13070639967918396 	 1605014784.5336041 	 1 	 12 	 3 	 0
2675 	 -0.13047315180301666 	 1605014784.538236 	 1 	 12 	 3 	 0
2676 	 -0.13028141856193542 	 1605014784.542946 	 1 	 12 	 3 	 0
2677 	 -0.130124032497406 	 1605014784.547594 	 1 	 12 	 3 	 0
2678 	 -0.13000096380710602 	 1605014784.552365 	 1 	 12 	 3 	 0
2679 	 -0.12990938127040863 	 1605014784.557046 	 1 	 12 	 3 	 0
2680 	 -0.129840686917305 	 1605014784.561684 	 1 	 12 	 3 	 0
2681 	 -0.12980063259601593 	 1605014784.5663931 	 1 	 12 	 3 	 0
2682 	 -0.1297805905342102 	 1605014784.570871 	 1 	 12 	 3 	 0
2683 	 -0.12977486848831177 	 1605014784.575459 	 1 	 12 	 3 	 0
2684 	 -0.12979203462600708 	 1605014784.580075 	 1 	 12 	 3 	 0
2685 	 -0.12982352077960968 	 1605014784.5847301 	 1 	 12 	 3 	 0
2686 	 -0.12986645102500916 	 1605014784.590087 	 1 	 12 	 3 	 0
2687 	 -0.12992513179779053 	 1605014784.594651 	 1 	 12 	 3 	 0
2688 	 -0.12998807430267334 	 1605014784.5996091 	 1 	 12 	 3 	 0
2689 	 -0.13006964325904846 	 1605014784.604148 	 1 	 12 	 3 	 0
2690 	 -0.13015979528427124 	 1605014784.608876 	 1 	 12 	 3 	 0
2691 	 -0.13025422394275665 	 1605014784.614273 	 1 	 12 	 3 	 0
2692 	 -0.13035869598388672 	 1605014784.61885 	 1 	 12 	 3 	 0
2693 	 -0.13046887516975403 	 1605014784.623557 	 1 	 12 	 3 	 0
2694 	 -0.13058479130268097 	 1605014784.62813 	 1 	 12 	 3 	 0
2695 	 -0.13070641458034515 	 1605014784.6332119 	 1 	 12 	 3 	 0
2696 	 -0.13083520531654358 	 1605014784.637689 	 1 	 12 	 3 	 0
2697 	 -0.13096541166305542 	 1605014784.642188 	 1 	 12 	 3 	 0
2698 	 -0.1311027705669403 	 1605014784.647588 	 1 	 12 	 3 	 0
2699 	 -0.1312430202960968 	 1605014784.652318 	 1 	 12 	 3 	 0
2700 	 -0.13138467073440552 	 1605014784.656805 	 1 	 12 	 3 	 0
2701 	 -0.13153350353240967 	 1605014784.661265 	 1 	 12 	 3 	 0
2702 	 -0.13168375194072723 	 1605014784.6664808 	 1 	 12 	 3 	 0
2703 	 -0.1318354308605194 	 1605014784.671255 	 1 	 12 	 3 	 0
2704 	 -0.1319914013147354 	 1605014784.675797 	 1 	 12 	 3 	 0
2705 	 -0.13214737176895142 	 1605014784.681498 	 1 	 12 	 3 	 0
2706 	 -0.13230477273464203 	 1605014784.6859882 	 1 	 12 	 3 	 0
2707 	 -0.1324707567691803 	 1605014784.6904352 	 1 	 12 	 3 	 0
2708 	 -0.13263674080371857 	 1605014784.695074 	 1 	 12 	 3 	 0
2709 	 -0.1327970176935196 	 1605014784.7006688 	 1 	 12 	 3 	 0
2710 	 -0.13296587765216827 	 1605014784.7053618 	 1 	 12 	 3 	 0
2711 	 -0.13313472270965576 	 1605014784.709885 	 1 	 12 	 3 	 0
2712 	 -0.13330356776714325 	 1605014784.715316 	 1 	 12 	 3 	 0
2713 	 -0.13347671926021576 	 1605014784.720012 	 1 	 12 	 3 	 0
2714 	 -0.13364699482917786 	 1605014784.724734 	 1 	 12 	 3 	 0
2715 	 -0.13382157683372498 	 1605014784.730093 	 1 	 12 	 3 	 0
2716 	 -0.13399755954742432 	 1605014784.734657 	 1 	 12 	 3 	 0
2717 	 -0.13417072594165802 	 1605014784.739273 	 1 	 12 	 3 	 0
2718 	 -0.13434958457946777 	 1605014784.743964 	 1 	 12 	 3 	 0
2719 	 -0.1345255821943283 	 1605014784.748608 	 1 	 12 	 3 	 0
2720 	 -0.13470874726772308 	 1605014784.7531362 	 1 	 12 	 3 	 0
2721 	 -0.1348847597837448 	 1605014784.7576041 	 1 	 12 	 3 	 0
2722 	 -0.1350679099559784 	 1605014784.762207 	 1 	 12 	 3 	 0
2723 	 -0.13524819910526276 	 1605014784.7667809 	 1 	 12 	 3 	 0
2724 	 -0.13542994856834412 	 1605014784.771188 	 1 	 12 	 3 	 0
2725 	 -0.1356130987405777 	 1605014784.7755678 	 1 	 12 	 3 	 0
2726 	 -0.1357991248369217 	 1605014784.7801821 	 1 	 12 	 3 	 0
2727 	 -0.1359851360321045 	 1605014784.784666 	 1 	 12 	 3 	 0
2728 	 -0.13616974651813507 	 1605014784.789106 	 1 	 12 	 3 	 0
2729 	 -0.13635575771331787 	 1605014784.793503 	 1 	 12 	 3 	 0
2730 	 -0.13654321432113647 	 1605014784.798249 	 1 	 12 	 3 	 0
2731 	 -0.13673211634159088 	 1605014784.802934 	 1 	 12 	 3 	 0
2732 	 -0.1369224339723587 	 1605014784.807508 	 1 	 12 	 3 	 0
2733 	 -0.13711273670196533 	 1605014784.8121831 	 1 	 12 	 3 	 0
2734 	 -0.13730162382125854 	 1605014784.816742 	 1 	 12 	 3 	 0
2735 	 -0.13749335706233978 	 1605014784.821229 	 1 	 12 	 3 	 0
2736 	 -0.13768510520458221 	 1605014784.825631 	 1 	 12 	 3 	 0
2737 	 -0.13787971436977386 	 1605014784.830213 	 1 	 12 	 3 	 0
2738 	 -0.13806860148906708 	 1605014784.834673 	 1 	 12 	 3 	 0
2739 	 -0.13826608657836914 	 1605014784.839106 	 1 	 12 	 3 	 0
2740 	 -0.13846354186534882 	 1605014784.843721 	 1 	 12 	 3 	 0
2741 	 -0.13865527510643005 	 1605014784.848435 	 1 	 12 	 3 	 0
